category,vimeo_id,title,description,page_url,vimeo_url,file,downloaded
kriptoriski,1198741530,Криптоновости | Великобритания усиливает контроль за криптоспонсорами в футболе,"Финансовый регулятор Великобритании предупредил футбольные клубы о рисках сотрудничества с криптовалютными компаниями. На фоне расследований и претензий к ряду проектов регулятор призвал тщательнее проверять спонсоров и учитывать возможные риски для болельщиков. В ролике рассказываем о позиции FCA, мировом опыте и актуальности этого вопроса для Казахстана.",https://stop-piramida.kz/videos/kriptoriski/kriptonovosti-velikobritaniya-usilivaet-kontrol-za-kriptosponsorami-v-futbole,https://vimeo.com/1198741530,outputs/videos/kriptoriski/1198741530.mp4,yes
kriptoriski,1183501179,Криптоновости | Во Франции данные криптоинвесторов утекали из налоговой вымогателям,"Франция — лишь один из примеров того, как данные о криптовладельцах попадают к преступникам. Вы уверены, что ваши активы и личная информация действительно в безопасности? Во Франции расследуется дело об утечке данных криптоинвесторов из налогового ведомства. По версии следствия, полученная информация использовалась для нападений, вымогательства, похищений и ограблений владельцев криптоактивов. По данным, указанным в видео, в 2025 году во Франции зафиксировано более 14 таких случаев.",https://stop-piramida.kz/videos/kriptoriski/kriptonovosti-vo-franczii-dannyie-kriptoinvestorov-utekali-iz-nalogovoj-vyimogatelyam,https://vimeo.com/1183501179,outputs/videos/kriptoriski/1183501179.mp4,yes
kriptoriski,1182694352,Криптоновости | Криптоинвесторы США подали иск против криптобиржи Meteora,,https://stop-piramida.kz/videos/kriptoriski/kriptonovosti-kriptoinvestoryi-ssha-podali-isk-protiv-kriptobirzhi-meteora,https://vimeo.com/1182694352,outputs/videos/kriptoriski/1182694352.mp4,yes
kriptoriski,1189256841,"Криптопроект | Информация | Вкладчики Unilive, для вас плохие новости!","Лохотрон для терпеливых: вкладчиков Unilive/Unimex/ Cybertron/Planet Titan переводят в новую ""экосистему"". Рассказываем, почему не нужно связываться с Ju.com/One Agent.","https://stop-piramida.kz/videos/kriptoriski/kriptoproekt-vkladchiki-unilive,-dlya-vas-ploxie-novosti!",https://vimeo.com/1189256841,outputs/videos/kriptoriski/1189256841.mp4,yes
kriptoriski,1184588464,Криптопроект | Информация | Скам,"Мы предупреждали о рисках проекта Zion Trade ещё 6 мая 2024 года и публиковали разбор с признаками скама. Сегодня у проекта наблюдаются типичные признаки финальной стадии: сообщения в Telegram-канале удалены, комментарии под постами заполнены жалобами, а пользователи сообщают о невозможности вывести деньги. Несмотря на предупреждения, часть людей продолжала верить обещаниям лёгкого заработка.",https://stop-piramida.kz/videos/kriptoriski/kriptoproekt-informacziya-skam-zion-trade,https://vimeo.com/1184588464,outputs/videos/kriptoriski/1184588464.mp4,yes
kriptoriski,1183449701,Криптопроект | Информация | Телеграм-канал,,https://stop-piramida.kz/videos/kriptoriski/priznaki-piramidyi-informacziya-telegram-kanal-unilive-sng-poluchil-otmetku-scam,https://vimeo.com/1183449701,outputs/videos/kriptoriski/1183449701.mp4,yes
kriptoriski,1155076718,Криптопроект | Распаковка |,"В этом ролике разбираем ""социальную сеть UniLive"": как устроена модель, откуда берётся доходность, что означает заявленная лицензия, и какую роль в системе играет токен SEE. ⚠️ Видео носит информационно-аналитический характер и не является инвестиционной рекомендацией. 0:04 – Unilive : что это?0:25 – Юридические аспекты: регистрация, акционеры, уставной капитал, отчетность, лицензии02:05 – Кто инвесторы?02:55 – Анализируем смарт-контракт токена SEE: рыночная стоимость, оборот, холдеры, псевдомайнинг06:10 – Токен UNX: стейкинг, отсутствие смарт-контракта, запуск криптобиржи07:50 – Логистика транзакций: куда уходят деньги?08:25 – Приложение Unilive – развлечение или заработок на крипте?","https://stop-piramida.kz/videos/kriptoriski/unilive-biznes-model,-liczenziya-i-riski",https://vimeo.com/1155076718,outputs/videos/kriptoriski/1155076718.mp4,yes
kriptoriski,1178017129,Криптопроект | Распаковка |,"Платформа для автоматической торговли криптовалютой на биржах, продвигаемая через реферальную систему.",https://stop-piramida.kz/videos/kriptoriski/finansovaya-piramida-raspakovka-zion-trade,https://vimeo.com/1178017129,outputs/videos/kriptoriski/1178017129.mp4,yes
kriptoriski,1164654409,Криптопроект | Распаковка |,"«Криптобиржа» Unimex Exchange не выводит деньги? А вы знали, что у Unimex exchange: Нет лицензий Неликвидный токен wstUNX Стейкинг невозможен по смарт-контракту Мы опираемся на документы, смарт-контракт и публичные данные, а не на слухи. Смотрите до конца, чтобы понять ключевые риски и признаки подобных схем.",https://stop-piramida.kz/videos/kriptoriski/unilive-unimex-scam,https://vimeo.com/1164654409,outputs/videos/kriptoriski/1164654409.mp4,yes
kriptoriski,1154605493,Криптопроект | Распаковка |,"В этом видео мы разбираем проект, продвигаемый как «халяльная криптобиржа Quan2um». Что стоит за заявлениями о надёжности и халяльности? Какова реальная экономика проекта: есть ли понятные и проверяемые источники дохода, документы и прозрачная финансовая модель?","https://stop-piramida.kz/videos/kriptoriski/%C2%ABquan2um%C2%BB-gde-marketing,-a-gde-faktyi",https://vimeo.com/1154605493,outputs/videos/kriptoriski/1154605493.mp4,yes
lzhe-kredityi,1181137480,Фейковые кредиты | Распаковка |,Распаковка кредитных мошенников.,"https://stop-piramida.kz/videos/lzhe-kredityi/fejkovyie-kredityi-raspakovka-all-loans,-board-finance-chast-1",https://vimeo.com/1181137480,outputs/videos/lzhe-kredityi/1181137480.mp4,yes
lzhe-kredityi,1001533041,Фейковые кредиты | Распаковка |,Распаковка кредитных мошенников.,"https://stop-piramida.kz/videos/lzhe-kredityi/kreditnoe-moshennichestvo-all-loans,-board-finance-chast-2",https://vimeo.com/1001533041,outputs/videos/lzhe-kredityi/1001533041.mp4,yes
lzhe-kredityi,1185509662,Фейковые кредиты | Распаковка |,,https://stop-piramida.kz/videos/lzhe-kredityi/fejkovyie-kredityi-raspakovka-almaty-finans,https://vimeo.com/1185509662,outputs/videos/lzhe-kredityi/1185509662.mp4,yes
lzhe-kredityi,1043975464,Фейковые кредиты | Распаковка |,,https://stop-piramida.kz/videos/lzhe-kredityi/raspakovka-proekta-%C2%ABdurand-bank%C2%BB,https://vimeo.com/1043975464,outputs/videos/lzhe-kredityi/1043975464.mp4,yes
lzhe-kredityi,1178966198,Фейковые кредиты | Распаковка |,"В Telegram-каналах “Gold Credit” / “Индира Отарбаева” мошенники предлагают онлайн-кредиты людям с плохой кредитной историей, которым отказывают банки. Обещают займ под 0% на срок до 10 лет, показывают фейковые документы и требуют оплатить “страховку” переводом на карту дроппера. При отказе начинают угрожать штрафом до 1 миллиона тенге.","https://stop-piramida.kz/videos/lzhe-kredityi/fejkovyie-kredityi-raspakovka-gold-credit,-indira-otarbaeva",https://vimeo.com/1178966198,outputs/videos/lzhe-kredityi/1178966198.mp4,yes
lzhe-kredityi,1178339615,Фейковые кредиты | Распаковка |,"В Telegram мошенники предлагают кредиты на нереалистично выгодных условиях: под 2% годовых, с отсрочкой на полгода, без подтверждения дохода и без проверки кредитной истории. Для создания видимости надёжности используют фейковые отзывы. Итог один — после оплаты “страховки” человек теряет деньги.",https://stop-piramida.kz/videos/lzhe-kredityi/fejkovyie-kredityi-raspakovka-telegram-kanal-gold-kredit,https://vimeo.com/1178339615,outputs/videos/lzhe-kredityi/1178339615.mp4,yes
lzhe-kredityi,1001530277,Фейковые кредиты | Распаковка |,Мошенники из «Алмаз Кредит» обещают рефинансирование под 1–2% годовых — это обман.,https://stop-piramida.kz/videos/lzhe-kredityi/kreditnoe-moshennichestvo-almaz-kredit,https://vimeo.com/1001530277,outputs/videos/lzhe-kredityi/1001530277.mp4,yes
lzhe-kredityi,1178323066,Фейковые кредиты | Распаковка |,"Мошенники в соцсетях предлагают беспроцентные кредиты без отказа. Чаще всего на такую ловушку попадают люди, которым срочно нужны деньги, но которые не могут получить кредит из-за просрочек, плохой кредитной истории или недостаточного дохода.","https://stop-piramida.kz/videos/lzhe-kredityi/fejkovyie-kredityi-raspakovka-instagram-credit.kz.-,-telegram-kanal-almaz-kredit",https://vimeo.com/1178323066,outputs/videos/lzhe-kredityi/1178323066.mp4,yes
lzhe-kredityi,1192970062,Фейковые кредиты | Распаковка |,"Мошенники предлагают «гарантированные» кредиты под 1% годовых сроком до 10 лет, выдавая их якобы от имени турецкого банка «Акбанк» (Akbank). Для создания видимости законной деятельности злоумышленники используют название и логотип реального банка, а также демонстрируют поддельную лицензию Республики Казахстан. После этого потенциальным заемщикам предлагают оплатить различные «комиссии» и «услуги» путем перечисления на банковскую карту казахстанского дроппера. Следует помнить, что законные банки не требуют переводить предоплату на личные карты физических лиц для получения кредита. Подобные предложения являются распространённой мошеннической схемой, направленной на хищение денежных средств под предлогом оформления займа.","https://stop-piramida.kz/videos/lzhe-kredityi/fejkovyie-kredityi-raspakovka-zhamilya-finance,-union-credit",https://vimeo.com/1192970062,outputs/videos/lzhe-kredityi/1192970062.mp4,yes
lzhe-kredityi,1181129789,Фейковые кредиты | Распаковка |,"Не пытайтесь получить кредит через Telegram. Под предлогом “страховки”, “активации” и других вымышленных платежей мошенники будут выманивать деньги, но никакого кредита вы не получите.","https://stop-piramida.kz/videos/lzhe-kredityi/fejkovyie-kredityi-raspakovka-kajsar-maratovich,-creditexpress.online",https://vimeo.com/1181129789,outputs/videos/lzhe-kredityi/1181129789.mp4,yes
lzhe-kredityi,1001540867,Фейковые кредиты | Распаковка |,,https://stop-piramida.kz/videos/lzhe-kredityi/kreditnoe-moshennichestvo-kredit-onlajn-kz,https://vimeo.com/1001540867,outputs/videos/lzhe-kredityi/1001540867.mp4,yes
lzhe-kredityi,1169639449,Фейковые кредиты | Распаковка |,"Мошенники предлагают «быстрые кредиты» без проволочек, прикрываясь именами сотрудников реальных банков.",https://stop-piramida.kz/videos/lzhe-kredityi/kredityi-bez-provolochek-ocherednaya-moshennicheskaya-lovushka,https://vimeo.com/1169639449,outputs/videos/lzhe-kredityi/1169639449.mp4,yes
lzhe-kredityi,1036252323,Фейковые кредиты | Распаковка |,"Фейковый кредит от ""международного благотворительного фонда"".",https://stop-piramida.kz/videos/lzhe-kredityi/raspakovka-proekta-majgulya-finance,https://vimeo.com/1036252323,outputs/videos/lzhe-kredityi/1036252323.mp4,yes
lzhe-kredityi,1178219213,Фейковые кредиты | Распаковка |,"Мошенники предлагают кредиты за 3 минуты без подтверждения доходов и проверки кредитной истории, прикрываясь фейковыми лицензиями.","https://stop-piramida.kz/videos/lzhe-kredityi/fejkovyie-kredityi-kredit-za-3-minutyi,-majgulya-finance,-freedom-finance-kredit",https://vimeo.com/1178219213,outputs/videos/lzhe-kredityi/1178219213.mp4,yes
lzhe-kredityi,1001533568,Фейковые кредиты | Распаковка |,Мошенники предлагают невозвратные кредиты и безвозмездную финансовую помощь под 0%.,https://stop-piramida.kz/videos/lzhe-kredityi/kreditnoe-moshennichestvo-odobrenno.team,https://vimeo.com/1001533568,outputs/videos/lzhe-kredityi/1001533568.mp4,yes
lzhe-kredityi,1001532511,Фейковые кредиты | Распаковка |,Мошенники обещают «обнуление» кредита в кредитном бюро — это обман.,https://stop-piramida.kz/videos/lzhe-kredityi/raspakovka-lzhekreditnogo-proekta-pogasim-tvoj-kredit,https://vimeo.com/1001532511,outputs/videos/lzhe-kredityi/1001532511.mp4,yes
lzhe-kredityi,1040774488,Фейковые кредиты | Распаковка |,Агрессивная реакция кредитных мошенников на вопросы о лицензиях и законности.,https://stop-piramida.kz/videos/lzhe-kredityi/b,https://vimeo.com/1040774488,outputs/videos/lzhe-kredityi/1040774488.mp4,yes
lzhe-kredityi,1061415693,Фейковые кредиты | Распаковка | Кредитный кооператив,"Кредитный кооператив ""Я собрал"" под видом краудфандинговой платформы предлагает кредиты — это мошенническая схема.",https://stop-piramida.kz/videos/lzhe-kredityi/raspakovka-proekta-ya-sobral,https://vimeo.com/1061415693,outputs/videos/lzhe-kredityi/1061415693.mp4,yes
lzhe-kredityi,1182601840,Фейковые кредиты | Распаковка | Кредитный кооператив,"Мы решили лично спросить у представителя краудфандинговой компании «Investroom LTD», имеет ли компания отношение к проекту «Я собрал».",https://stop-piramida.kz/videos/lzhe-kredityi/fejkovyie-kredityi-kreditnyij-kooperativ-ya-sobral-chast-2,https://vimeo.com/1182601840,outputs/videos/lzhe-kredityi/1182601840.mp4,yes
lzhe-kredityi,1044018382,Фейковые кредиты | Распаковка | Несие алаяқтары,,https://stop-piramida.kz/videos/lzhe-kredityi/raspakovka-%C2%ABkreditnyix-moshennikov%C2%BB,https://vimeo.com/1044018382,outputs/videos/lzhe-kredityi/1044018382.mp4,yes
lzhe-kredityi,1178222269,Фейковые услуги | Списание просроченных кредитов,Мошенники в Telegram предлагают “избавиться от долгов и начать новую жизнь”.,https://stop-piramida.kz/videos/lzhe-kredityi/fejkovyie-uslugi-spisanie-prosrochennyix-kreditov,https://vimeo.com/1178222269,outputs/videos/lzhe-kredityi/1178222269.mp4,yes
lzhe-kredityi,1185378371,Экспертное мнение | Кредит под 1%: развод на страховке,"Из интервью для медиаресурса ""SREDA"".",https://stop-piramida.kz/videos/lzhe-kredityi/fejkovyie-kredityi-kredit-pod-1-razvod-na-straxovke,https://vimeo.com/1185378371,outputs/videos/lzhe-kredityi/1185378371.mp4,yes
lzheprodavczyi,1185154703,Новости | В Павлодаре накрыли банду лжепродавцов смартфонов,"Сотрудники управления по противодействию киберпреступности ДП Павлодарской области пресекли деятельность группы, которой руководили 17–19-летние подростки. За полтора месяца они успели обмануть десятки людей по всей стране, размещая в TikTok фейковые объявления о продаже смартфонов. Деньги обманутых покупателей переводились на счета «дропперов». На сегодняшний день установлено 18 пострадавших. Организаторы — трое жителей Павлодара, их личности подтверждены. По делу начато досудебное расследование, фигурантам избрана мера пресечения — обязательство о явке.",https://stop-piramida.kz/videos/lzheprodavczyi/lzheprodavczyi-v-soczsetyax-v-pavlodare-nakryili-bandu-lzheprodavczov-smartfonov,https://vimeo.com/1185154703,outputs/videos/lzheprodavczyi/1185154703.mp4,yes
lzheprodavczyi,1180297130,Фейковый Instagram-магазин |,Разоблачаем мошеннический Instagram-магазин мужской одежды через контрольную закупку.,https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagam-magazin-priznaki-moshennicheskogo-instagram-magazina-kaz.skyland,https://vimeo.com/1180297130,outputs/videos/lzheprodavczyi/1180297130.mp4,yes
lzheprodavczyi,1061443526,Фейковый Instagram-магазин |,Признаки мошеннических Instagram-магазинов на примере одного фейкового аккаунта по продаже одежды и обуви.,https://stop-piramida.kz/videos/lzheprodavczyi/naglyadnyie-priznaki-internet-moshennichestva,https://vimeo.com/1061443526,outputs/videos/lzheprodavczyi/1061443526.mp4,yes
lzheprodavczyi,1185509425,Фейковый Instagram-магазин |,Мошенники маскируются под магазин техники Apple.,https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-applestorekzt1,https://vimeo.com/1185509425,outputs/videos/lzheprodavczyi/1185509425.mp4,yes
lzheprodavczyi,1185154073,Фейковый Instagram-магазин |,"Мошенники создают страницы и «магазины» по продаже техники Apple. Новый вид мошенничества: продавец получает оплату за товар, но утверждает, что платёж «не прошёл». Просит оплатить ещё раз и обещает отменить первую транзакцию. В итоге покупатель теряет деньги дважды.",https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-applestorekzt2,https://vimeo.com/1185154073,outputs/videos/lzheprodavczyi/1185154073.mp4,yes
lzheprodavczyi,1181199639,Фейковый Instagram-магазин |,Очередной мошеннический Instagram-магазин якобы продаёт Apple Vision Pro вдвое дешевле рыночной цены.,https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-applezone-kzt,https://vimeo.com/1181199639,outputs/videos/lzheprodavczyi/1181199639.mp4,yes
lzheprodavczyi,1182734787,Фейковый Instagram-магазин |,Фейковый Instagram-магазин мужской одежды. Анализируем признаки мошенничества.,https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-boston-brand.store,https://vimeo.com/1182734787,outputs/videos/lzheprodavczyi/1182734787.mp4,yes
lzheprodavczyi,1180092725,Фейковый Instagram-магазин |,Мошенники маскируются под Instagram-магазин женской одежды.,https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-cloe-showrooom,https://vimeo.com/1180092725,outputs/videos/lzheprodavczyi/1180092725.mp4,yes
lzheprodavczyi,1178190757,Фейковый Instagram-магазин |,"Мошенники выдают себя за ""Кедендік Бақылау Аймағы"" (""Зона таможенного контроля"") и через фейковый аккаунт предлагают якобы конфискованный товар по заниженной цене.",https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-customs-kz,https://vimeo.com/1178190757,outputs/videos/lzheprodavczyi/1178190757.mp4,yes
lzheprodavczyi,1178907710,Фейковый Instagram-магазин |,Мошенники маскируются под Instagram-магазин по продаже компьютерной техники.,https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-cyberlab-kz,https://vimeo.com/1178907710,outputs/videos/lzheprodavczyi/1178907710.mp4,yes
lzheprodavczyi,1181221942,Фейковый Instagram-магазин |,"Проводим контрольную закупку в мошенническом Instagram-аккаунте, выдающем себя за магазин одежды и обуви.",https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-diamond-room.kz,https://vimeo.com/1181221942,outputs/videos/lzheprodavczyi/1181221942.mp4,yes
lzheprodavczyi,1178344848,Фейковый Instagram-магазин |,Мошенники маскируются под Instagram-магазин по продаже игровых ноутбуков.,https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-digitallaptops.kz,https://vimeo.com/1178344848,outputs/videos/lzheprodavczyi/1178344848.mp4,yes
lzheprodavczyi,1184588279,Фейковый Instagram-магазин |,"Подписчики попросили проверить Instagram-аккаунт ""drive_shop_kz"", который продаёт шины и диски. При проверке выявлены признаки высокого риска: аккаунт создан в 2012 году, но первые публикации появились только в августе 2025 года, сайт заявляет работу с 2021 года, хотя домен зарегистрирован только в августе 2025 года. Кроме того, местоположение аккаунта указано как Российская Федерация, адрес магазина менялся, комментарии под постами закрыты, а в 2ГИС есть негативные отзывы.",https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-drive-shop-kz,https://vimeo.com/1184588279,outputs/videos/lzheprodavczyi/1184588279.mp4,yes
lzheprodavczyi,1173050239,Фейковый Instagram-магазин |,"Мошенники создают фейковые Instagram-магазины электроники, предлагают технику по заниженным ценам и выманивают деньги у покупателей.",https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-electro-tech-kzt,https://vimeo.com/1173050239,outputs/videos/lzheprodavczyi/1173050239.mp4,yes
lzheprodavczyi,1180437038,Фейковый Instagram-магазин |,"Мошенники маскируются под Instagram-магазины по продаже ёлок и новогодних товаров. В преддверии Нового года социальные сети пестрят объявлениями о продаже ёлок и новогодних товаров. Пользуясь сезонным спросом, мошенники создают страницы с большим ассортиментом и привлекательными предложениями. Псевдопродавцы заманивают низкими ценами, обещают быструю доставку и, как правило, требуют 100% предоплату. После перевода денег никакого новогоднего чуда не происходит: продавец перестаёт выходить на связь, а покупатель остаётся и без товара, и без денег. Перед оплатой обязательно проверьте продавца на признаки мошенничества: комментарии закрыты; отметки аккаунта запрещены; требуют 100% предоплату; местоположение аккаунта указано в другой стране или скрыто; отсутствуют склад, магазин или иные подтверждения реальной деятельности.",https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-elka-beeest,https://vimeo.com/1180437038,outputs/videos/lzheprodavczyi/1180437038.mp4,yes
lzheprodavczyi,1180269433,Фейковый Instagram-магазин |,"Мошенники маскируются под Instagram-магазины по продаже ёлок и новогодних товаров. В преддверии Нового года социальные сети пестрят объявлениями о продаже ёлок и новогодних товаров. Пользуясь сезонным спросом, мошенники создают страницы с большим ассортиментом и привлекательными предложениями. Псевдопродавцы заманивают низкими ценами, обещают быструю доставку и, как правило, требуют 100% предоплату. После перевода денег никакого новогоднего чуда не происходит: продавец перестаёт выходить на связь, а покупатель остаётся и без товара, и без денег. Перед оплатой обязательно проверьте продавца на признаки мошенничества: комментарии закрыты; отметки аккаунта запрещены; требуют 100% предоплату; местоположение аккаунта указано в другой стране или скрыто; отсутствуют склад, магазин или иные подтверждения реальной деятельности.","https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-elki.trees.kz,-greentrees.kz",https://vimeo.com/1180269433,outputs/videos/lzheprodavczyi/1180269433.mp4,yes
lzheprodavczyi,1181633799,Фейковый Instagram-магазин |,"Мошенники маскируются под Instagram-магазины по продаже ёлок и новогодних товаров. В преддверии Нового года социальные сети пестрят объявлениями о продаже ёлок и новогодних товаров. Пользуясь сезонным спросом, мошенники создают страницы с большим ассортиментом и привлекательными предложениями. Псевдопродавцы заманивают низкими ценами, обещают быструю доставку и, как правило, требуют 100% предоплату. После перевода денег никакого новогоднего чуда не происходит: продавец перестаёт выходить на связь, а покупатель остаётся и без товара, и без денег. Перед оплатой обязательно проверьте продавца на признаки мошенничества: комментарии закрыты; отметки аккаунта запрещены; требуют 100% предоплату; местоположение аккаунта указано в другой стране или скрыто; отсутствуют склад, магазин или иные подтверждения реальной деятельности.","https://stop-piramida.kz/videos/lzheprodavczyi/kopiya-fejkovyij-instagram-magazin-elki.trees.kz,-greentrees.kz",https://vimeo.com/1181633799,outputs/videos/lzheprodavczyi/1181633799.mp4,yes
lzheprodavczyi,1181641919,Фейковый Instagram-магазин |,"В преддверии новогодних праздников в Instagram активизируются мошенники, торгующие якобы “ёлками”.",https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagam-magazin-elkifest.kz,https://vimeo.com/1181641919,outputs/videos/lzheprodavczyi/1181641919.mp4,yes
lzheprodavczyi,1185509714,Фейковый Instagram-магазин |,Мошенники маскируются под Instagram-магазин одежды и обуви.,https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-fashion-121fashion,https://vimeo.com/1185509714,outputs/videos/lzheprodavczyi/1185509714.mp4,yes
lzheprodavczyi,1185509341,Фейковый Instagram-магазин |,Мошенники маскируются под Instagram-магазин рыбы и морепродуктов.,https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-fish-kz.shop,https://vimeo.com/1185509341,outputs/videos/lzheprodavczyi/1185509341.mp4,yes
lzheprodavczyi,1039983486,Фейковый Instagram-магазин |,Мошенники создают фейковые магазины мебели в Instagram и выманивают деньги у покупателей.,https://stop-piramida.kz/videos/lzheprodavczyi/raspakovka-internet-magazina-po-prodazhe-stulev,https://vimeo.com/1039983486,outputs/videos/lzheprodavczyi/1039983486.mp4,yes
lzheprodavczyi,1185509760,Фейковый Instagram-магазин |,Фейковый Instagram-магазин ротанговой мебели.,https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-gylzhanat.mebel.kz,https://vimeo.com/1185509760,outputs/videos/lzheprodavczyi/1185509760.mp4,yes
lzheprodavczyi,1195541406,Фейковый Instagram-магазин |,Фейковый Instagram-магазин по продаже компьютерной техники.,https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-interlab.kaz,https://vimeo.com/1195541406,outputs/videos/lzheprodavczyi/1195541406.mp4,yes
lzheprodavczyi,1180290687,Фейковый Instagram-магазин |,Мошенники маскируются под Instagram-магазин мужской одежды.,https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagam-magazin-kaif-shop-kz,https://vimeo.com/1180290687,outputs/videos/lzheprodavczyi/1180290687.mp4,yes
lzheprodavczyi,1185508992,Фейковый Instagram-магазин |,Мошенники маскируются под Instagram-магазин уличной мебели.,https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-kairov.kz,https://vimeo.com/1185508992,outputs/videos/lzheprodavczyi/1185508992.mp4,yes
lzheprodavczyi,1039975965,Фейковый Instagram-магазин |,Мошенники создают фейковые Instagram-магазины по продаже одежды и обуви и выманивают деньги у покупателей.,https://stop-piramida.kz/videos/lzheprodavczyi/ni-tovara-ni-deneg,https://vimeo.com/1039975965,outputs/videos/lzheprodavczyi/1039975965.mp4,yes
lzheprodavczyi,1185154050,Фейковый Instagram-магазин |,Мошеннический инстаграм-магазин детской одежды.,https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-kids.shop.pokupki,https://vimeo.com/1185154050,outputs/videos/lzheprodavczyi/1185154050.mp4,yes
lzheprodavczyi,1039692180,Фейковый Instagram-магазин |,Мошенники прикрываются Instagram-магазином детской одежды.,https://stop-piramida.kz/videos/lzheprodavczyi/prover-internet-magazin-vmeste-s-nami!,https://vimeo.com/1039692180,outputs/videos/lzheprodavczyi/1039692180.mp4,yes
lzheprodavczyi,1180866723,Фейковый Instagram-магазин |,Мошенники маскируются под распродажу конфискованной техники Apple и Samsung за полцены.,https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-konfiskat.kaz,https://vimeo.com/1180866723,outputs/videos/lzheprodavczyi/1180866723.mp4,yes
lzheprodavczyi,1181193472,Фейковый Instagram-магазин |,"Мошенники создают в Instagram аккаунты, якобы торгующие таможенным конфискатом — электроникой и бытовой техникой. Разбираем, какие признаки указывают на мошенничество и где на самом деле реализуется конфискованное имущество по правилам, установленным Министерством финансов РК.","https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-konfiskat.kz-(konfiskat.ru.kz,-konfiskat.kz.ru,-kaz.tm.konfiskat)",https://vimeo.com/1181193472,outputs/videos/lzheprodavczyi/1181193472.mp4,yes
lzheprodavczyi,1181516954,Фейковый Instagram-магазин |,Мошенники маскируются под Instagram-магазин по продаже мототехники.,https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagam-magazin-kvadroworld-kz,https://vimeo.com/1181516954,outputs/videos/lzheprodavczyi/1181516954.mp4,yes
lzheprodavczyi,1177981444,Фейковый Instagram-магазин |,"Распаковка мошеннического Instagram-магазина, предлагающего iPhone по заниженной цене.",https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagam-magazin-kzset.astana.officiall,https://vimeo.com/1177981444,outputs/videos/lzheprodavczyi/1177981444.mp4,yes
lzheprodavczyi,1183465662,Фейковый Instagram-магазин |,Фейковый Instagram-магазин зимней одежды: шубы и парки по подозрительно низким ценам.,https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-lior.store.kz,https://vimeo.com/1183465662,outputs/videos/lzheprodavczyi/1183465662.mp4,yes
lzheprodavczyi,1181654763,Фейковый Instagram-магазин |,Мошенники маскируются под Instagram-магазин шуб.,https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagam-magazin-lior-room,https://vimeo.com/1181654763,outputs/videos/lzheprodavczyi/1181654763.mp4,yes
lzheprodavczyi,1177990033,Фейковый Instagram-магазин |,Мошенники маскируются под Instagram-магазин по продаже верхней одежды. Обязательный чек-лист перед покупкой: ❌ Цена значительно ниже рыночной❌ Комментарии закрыты или ограничены❌ Отметки аккаунта запрещены❌ По указанному номеру невозможно дозвониться❌ Оплата предлагается на карту физического лица❌ Аккаунт часто менял название❌ Местоположение аккаунта скрыто или указана другая страна❌ В 2GIS есть негативные отзывы Не переводите деньги на карту физического лица.,https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagam-magazin-m.lo8ga,https://vimeo.com/1177990033,outputs/videos/lzheprodavczyi/1177990033.mp4,yes
lzheprodavczyi,1181914398,Фейковый Instagram-магазин |,Распаковка мошеннического Instagram-магазина по продаже норковых шуб.,https://stop-piramida.kz/videos/lzheprodavczyi/fejkovyij-instagram-magazin-mexa-brands.kz,https://vimeo.com/1181914398,outputs/videos/lzheprodavczyi/1181914398.mp4,yes
